customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureSegment,SpendTier,TotalRevenue,TotalRevenueLog,ServiceCount,ContractRiskScore,AvgMonthlySpend
1710-EQPZZ,Female,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,97.89,880.14,No,New,High,880.14,6.781216523640442,3,1,97.79333333333334
4749-FLVCY,Female,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),117.11,3618.55,No,Regular,High,3618.55,8.194104987700499,4,2,116.72741935483872
1939-YPKJM,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,113.05,1127.96,Yes,New,High,1127.96,7.029052133938317,5,3,112.796
5886-XQFCL,Male,0,No,No,34,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,96.72,3276.82,Yes,Regular,High,3276.82,8.09493384626466,2,2,96.37705882352941
4546-QBNXH,Male,0,No,No,14,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,80.97,1130.24,No,Regular,Medium,1130.24,7.03106965519606,4,1,80.73142857142857
8281-XVQGN,Female,1,No,No,22,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),88.42,1966.39,No,Regular,Medium,1966.39,7.5844630702152775,4,1,89.38136363636364
3285-GNFZU,Male,0,No,Yes,10,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),83.97,861.95,No,New,Medium,861.95,6.760356751977413,4,3,86.19500000000001
9302-RDUZH,Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.6,1475.1,No,Regular,Low,1475.1,7.297158753542951,1,3,38.81842105263158
2523-XGMDK,Female,0,No,No,19,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,90.68,1700.81,No,Regular,Medium,1700.81,7.439447669529348,2,3,89.51631578947368
1777-QVBUC,Female,0,Yes,No,21,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),91.79,1914.13,No,Regular,Medium,1914.13,7.5575407844281495,6,3,91.14904761904762
9076-YMXSB,Male,0,No,No,11,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,76.58,830.54,No,New,Medium,830.54,6.723279403308766,4,2,75.50363636363636
3969-WPBXL,Female,0,No,Yes,20,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,72.88,1457.94,No,Regular,Medium,1457.94,7.285465423619595,4,3,72.897
8235-VEPJE,Male,0,No,No,52,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,75.12,3903.32,No,Loyal,Medium,3903.32,8.26983891138697,3,2,75.06384615384616
6443-ADTEU,Female,0,No,Yes,71,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.55,6715.16,No,Loyal,Medium,6715.16,8.812271841618237,2,3,94.57971830985915
1835-VRZQJ,Male,0,No,No,15,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),96.93,1464.06,Yes,Regular,High,1464.06,7.289651476243908,6,2,97.604
8429-BZZSA,Male,0,Yes,Yes,56,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,78.53,4396.08,No,Loyal,Medium,4396.08,8.388695963238632,3,2,78.50142857142858
1380-CFRFZ,Male,1,Yes,Yes,20,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,94.95,1905.5,No,Regular,High,1905.5,7.553024379297619,3,2,95.275
5438-JHHCV,Female,0,No,No,49,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),72.18,3532.47,No,Loyal,Low,3532.47,8.170035669929309,3,1,72.09122448979592
5512-RLYVF,Male,0,Yes,No,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.25,282.04,No,Regular,Low,282.04,5.645588230411475,0,1,20.145714285714288
1352-MBKXS,Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),106.75,2174.78,No,Regular,High,2174.78,7.68514249992341,3,1,108.739
9787-BMAZV,Female,0,No,No,37,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),75.79,2775.53,No,Regular,Medium,2775.53,7.928957225593575,3,2,75.01432432432433
5806-MDZLP,Male,0,Yes,No,16,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,78.44,1277.89,No,Regular,Medium,1277.89,7.153747793189062,3,3,79.868125
4529-ABSXC,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,89.81,526.91,No,New,Medium,526.91,6.26892581463178,2,2,87.81833333333333
7680-CCVRJ,Male,0,Yes,No,60,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,79.89,4785.34,No,Loyal,Medium,4785.34,8.473521306479952,4,3,79.75566666666667
5958-LZFTV,Male,1,No,No,67,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,70.9,4742.53,No,Loyal,Low,4742.53,8.464536863256908,4,3,70.78402985074626
1591-QRHNY,Female,1,No,No,43,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,73.82,3176.32,No,Regular,Medium,3176.32,8.063793353150615,4,2,73.8679069767442
6935-RGNEA,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,101.0,2525.61,No,Regular,High,2525.61,7.834633762276176,4,2,101.0244
4503-ZASFA,Female,0,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,31.12,1373.97,Yes,Regular,Low,1373.97,7.226187191680833,2,2,31.22659090909091
6718-WYMBN,Male,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.18,2808.99,No,Loyal,Low,2808.99,7.940936203602598,1,3,39.013749999999995
2601-HKGKD,Male,0,Yes,No,18,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,109.04,1972.32,No,Regular,High,1972.32,7.5874726824303576,4,2,109.57333333333332
9345-LVWNY,Male,0,No,No,55,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,105.82,5829.22,No,Loyal,High,5829.22,8.670810014481615,3,3,105.98581818181819
5958-MFJRD,Male,0,No,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.31,2225.27,No,Loyal,Low,2225.27,7.7080828182805305,2,3,41.986226415094336
3511-CBLJC,Female,1,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,42.42,1044.21,No,Regular,Low,1044.21,6.95197310114757,2,3,41.7684
2388-LAZXG,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),46.86,212.69,No,New,Low,212.69,5.364526366658372,1,1,42.538
8848-DWHQP,Male,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,99.53,2919.34,Yes,Regular,High,2919.34,7.979455326840073,3,3,100.66689655172414
9586-NSHWT,Male,0,No,Yes,52,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,58.32,3008.3,No,Loyal,Low,3008.3,8.00946277255755,2,2,57.85192307692308
7966-FVSVH,Female,0,Yes,Yes,19,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,81.89,1584.13,No,Regular,Medium,1584.13,7.368421701875458,4,1,83.37526315789474
2366-FJDVU,Female,0,No,No,19,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,85.38,1619.37,No,Regular,Medium,1619.37,7.390409797209976,4,1,85.22999999999999
2562-VFMKX,Male,1,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.9,2479.38,No,Loyal,Low,2479.38,7.816167053227605,1,3,34.92084507042254
3377-TUGUZ,Male,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,99.11,4250.1,No,Regular,High,4250.1,8.354933051958843,3,2,98.83953488372094
1185-PAWYJ,Female,0,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),38.14,2032.26,No,Loyal,Low,2032.26,7.617395695269144,2,3,38.34452830188679
4094-ZFWZS,Female,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,104.03,4267.55,No,Regular,High,4267.55,8.359029470098518,3,2,104.08658536585367
1373-TYWMN,Female,0,No,Yes,35,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,74.87,2646.66,No,Regular,Medium,2646.66,7.881431510021527,4,2,75.61885714285714
4400-KLCHS,Female,1,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,42.89,682.09,No,Regular,Low,682.09,6.526626622485576,2,1,42.630625
3804-WDVWX,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),42.2,1331.75,No,Regular,Low,1331.75,7.19499975570287,1,2,42.95967741935484
9936-HCWTP,Female,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,107.63,5167.88,No,Regular,High,5167.88,8.550411309604447,6,3,107.66416666666667
6051-TZVDW,Male,0,No,Yes,12,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),54.58,680.32,No,New,Low,680.32,6.5240320929923765,2,3,56.693333333333335
5090-VYBHK,Female,1,Yes,Yes,51,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),77.32,3930.81,No,Loyal,Medium,3930.81,8.276855158634634,5,2,77.07470588235294
6515-QFNUC,Female,0,Yes,Yes,41,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,54.7,2246.94,Yes,Regular,Low,2246.94,7.717769520265928,2,3,54.80341463414634
7742-QVWGN,Male,0,No,No,21,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),85.83,1800.28,No,Regular,Medium,1800.28,7.496252802275662,4,3,85.72761904761904
5413-CWWBW,Male,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.82,1112.19,Yes,Regular,Low,1112.19,7.014985046499637,1,3,44.4876
1570-UJWKD,Male,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),100.01,2382.18,No,Regular,High,2382.18,7.776191009285981,3,2,99.2575
8483-DXEUE,Female,1,No,No,18,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,75.91,1351.93,No,Regular,Medium,1351.93,7.210027889951384,2,1,75.10722222222222
3101-ANBYK,Male,1,Yes,No,37,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,78.29,2894.46,Yes,Regular,Medium,2894.46,7.9708992720306195,3,2,78.22864864864864
6557-ZFQUE,Female,0,No,No,61,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.13,5455.48,No,Loyal,Medium,5455.48,8.604559172193179,4,3,89.43409836065572
7821-QEUXU,Female,0,No,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),44.9,1361.28,No,Regular,Low,1361.28,7.216915045610148,2,2,45.376
3318-DPVZV,Male,0,No,No,21,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),85.28,1778.54,No,Regular,Medium,1778.54,7.484110182921836,4,3,84.69238095238094
5133-RTAHA,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,38.9,159.83,No,New,Low,159.83,5.080347906507556,1,2,39.9575
9215-YNRZN,Female,0,Yes,No,9,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),83.35,754.07,Yes,New,Medium,754.07,6.626810460183021,4,3,83.78555555555556
8546-NZGSD,Male,0,No,No,17,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),68.84,1178.3,No,Regular,Low,1178.3,7.0726763210959245,2,3,69.31176470588235
1569-XBGNC,Male,0,Yes,No,13,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),86.23,1127.62,Yes,Regular,Medium,1127.62,7.028750926448376,4,1,86.74
1844-TMRYF,Female,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.01,4249.75,No,Regular,High,4249.75,8.354850716937595,5,3,98.8313953488372
1966-VJXBP,Female,0,No,Yes,33,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,99.07,3273.45,No,Regular,High,3273.45,8.093905195034733,3,1,99.19545454545454
1201-NAKXM,Female,0,Yes,Yes,24,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),99.98,2409.34,No,Regular,High,2409.34,7.787523095372191,4,3,100.38916666666667
8763-VJLZX,Female,0,Yes,No,38,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),90.18,3414.64,No,Regular,Medium,3414.64,8.13612016293806,2,3,89.85894736842106
3734-RDHGS,Male,0,No,No,47,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,115.2,5417.96,No,Regular,High,5417.96,8.597659194103182,3,1,115.27574468085106
7540-PTAWR,Male,0,No,No,70,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.8,5583.73,No,Loyal,Medium,5583.73,8.627791366556727,2,3,79.76757142857143
8316-UYSTL,Male,0,No,No,32,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,63.94,2047.98,Yes,Regular,Low,2047.98,7.625097387332307,2,3,63.999375
4481-WMGGL,Female,1,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,114.51,1744.51,No,Regular,High,1744.51,7.464802055546153,4,2,116.30066666666667
5242-VLXGC,Female,0,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),37.73,1106.57,No,Regular,Low,1106.57,7.00992370533952,1,2,38.157586206896546
8416-TVTKL,Female,1,Yes,No,8,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,81.58,650.4,Yes,New,Medium,650.4,6.479123892842133,3,3,81.3
4386-DMMKM,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,38.11,1726.16,No,Regular,Low,1726.16,7.45423372006258,1,1,38.35911111111111
9455-SZGAJ,Female,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,84.75,2471.79,No,Regular,Medium,2471.79,7.813102346811023,1,2,85.23413793103448
4537-TPBXB,Female,0,No,Yes,27,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),86.14,2307.89,No,Regular,Medium,2307.89,7.744522168548837,4,2,85.4774074074074
4665-DUJED,Female,0,Yes,No,35,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,76.23,2681.45,Yes,Regular,Medium,2681.45,7.894485835002155,3,2,76.61285714285714
5537-DBGKR,Male,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.58,1016.08,Yes,Regular,Low,1016.08,6.924691055688339,2,3,37.632592592592594
6115-YKUSE,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,103.55,3608.26,No,Regular,High,3608.26,8.19125804416481,4,3,103.09314285714287
5044-SQMKN,Female,0,Yes,No,53,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,74.09,3913.9,Yes,Loyal,Medium,3913.9,8.272545065314517,3,3,73.84716981132075
4084-NAHEV,Male,0,No,No,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,110.62,3326.29,No,Regular,High,3326.29,8.109913437834443,4,1,110.87633333333333
2128-TAFYZ,Male,0,Yes,Yes,34,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),70.82,2420.71,No,Regular,Low,2420.71,7.792229181188566,3,3,71.19735294117648
5350-RBGLG,Female,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,34.08,1507.86,No,Regular,Low,1507.86,7.319109677790533,1,2,34.26954545454545
8042-GZCSQ,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.75,2113.0,Yes,Regular,High,2113.0,7.656337166430183,5,3,105.65
6578-WLPGM,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,97.42,1374.91,Yes,Regular,High,1374.91,7.226870609377415,3,1,98.20785714285715
4236-JSNBN,Female,0,No,Yes,18,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,2141.12,No,Regular,High,2141.12,7.669551271847461,5,3,118.9511111111111
4528-QZCYL,Female,0,No,No,13,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,97.31,1254.26,No,Regular,High,1254.26,7.135098001423612,2,3,96.48153846153846
3708-SYEXR,Female,1,Yes,Yes,32,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,87.79,2847.85,No,Regular,Medium,2847.85,7.954670683059195,1,2,88.9953125
5459-WVFAC,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),40.95,453.95,No,New,Low,453.95,6.120187522802699,1,2,41.268181818181816
8723-DRLXD,Female,0,Yes,No,20,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,94.02,1877.15,Yes,Regular,Medium,1877.15,7.538042528783066,2,3,93.8575
7673-JCTRW,Female,0,No,Yes,44,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.03,4477.29,No,Regular,High,4477.29,8.406996556115836,6,3,101.7565909090909
2667-BBSKP,Male,1,No,Yes,63,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,79.94,5042.12,No,Loyal,Medium,5042.12,8.525780217153525,3,1,80.03365079365079
1129-BZSRR,Male,0,No,Yes,31,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,81.34,2524.07,No,Regular,Medium,2524.07,7.834024064097469,3,2,81.4216129032258
1524-GCEDQ,Female,0,Yes,No,70,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),105.64,7387.86,No,Loyal,High,7387.86,8.907728739525647,3,1,105.54085714285713
4714-GVSJX,Female,0,No,Yes,50,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,118.75,5939.96,No,Loyal,High,5939.96,8.689626015459822,6,3,118.7992
9354-VUQUH,Female,0,Yes,No,19,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),60.58,1141.44,No,Regular,Low,1141.44,7.040921604977946,1,3,60.07578947368421
4483-TVDAR,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,106.45,7656.74,No,Loyal,High,7656.74,8.94347218003753,5,3,106.3436111111111
5270-AQZSN,Male,1,Yes,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),104.44,4281.45,Yes,Regular,High,4281.45,8.362280554706883,5,3,104.42560975609756
9608-CYLRT,Male,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,103.71,4149.84,Yes,Regular,High,4149.84,8.331066002381231,4,3,103.74600000000001
2886-ZNEJL,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,39.9,166.3,No,New,Low,166.3,5.119788607992779,2,2,41.575
2374-XVYUS,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),36.68,585.01,Yes,Regular,Low,585.01,6.373336854277826,2,3,36.563125
5757-URWZX,Male,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.61,2542.28,No,Loyal,Low,2542.28,7.84120986553469,2,3,43.83241379310345
6192-VKJAZ,Male,0,Yes,No,27,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,75.48,2010.2,Yes,Regular,Medium,2010.2,7.606486837835983,3,3,74.45185185185186
8573-FDQYQ,Female,0,No,Yes,25,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),75.04,1863.19,No,Regular,Medium,1863.19,7.530581921381364,4,2,74.5276
1506-QWXVF,Male,1,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,98.58,1789.71,Yes,Regular,High,1789.71,7.490367468235453,2,3,99.42833333333334
9210-MHHWN,Male,0,No,No,32,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),90.18,2882.98,No,Regular,Medium,2882.98,7.966926563568034,6,3,90.093125
5379-DKLWF,Female,0,No,Yes,69,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),103.24,7139.4,No,Loyal,High,7139.4,8.873524076173396,4,2,103.4695652173913
6132-WAHYR,Female,0,No,Yes,70,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,96.92,6814.57,No,Loyal,High,6814.57,8.826964979664632,3,1,97.351
8633-TRJTX,Female,0,Yes,No,53,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),77.97,4128.8,No,Loyal,Medium,4128.8,8.325984258632374,3,1,77.90188679245283
5358-RWJMZ,Male,0,Yes,No,16,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),75.48,1200.96,No,Regular,Medium,1200.96,7.091708836671216,3,3,75.06
9854-WHBBE,Male,0,No,No,21,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),80.61,1665.7,No,Regular,Medium,1665.7,7.41860090254813,2,1,79.31904761904762
3313-RZUHF,Male,0,Yes,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,93.14,1386.92,Yes,Regular,Medium,1386.92,7.235561502518072,3,2,92.46133333333334
8489-VLDQF,Male,0,Yes,Yes,25,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,83.5,2078.09,Yes,Regular,Medium,2078.09,7.639685576964316,2,1,83.12360000000001
3829-BRSCY,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,85.24,1380.48,No,Regular,Medium,1380.48,7.230910667240944,1,3,86.28
8355-BBNZQ,Male,1,Yes,No,28,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,74.76,2081.28,Yes,Regular,Medium,2081.28,7.641218726203559,2,2,74.33142857142857
9710-UKNBX,Female,1,No,No,28,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,72.87,2045.84,Yes,Regular,Medium,2045.84,7.6240524194407815,3,3,73.06571428571428
6390-MRHPS,Female,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),99.51,784.29,No,New,High,784.29,6.66605307631274,3,2,98.03625
4048-LUBFY,Male,1,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,45.5,763.62,No,Regular,Low,763.62,6.6393789783881685,2,2,44.91882352941177
5744-TZWBL,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,99.59,3691.05,No,Regular,High,3691.05,8.213937138326273,4,3,99.75810810810812
8668-NNZAS,Male,0,No,No,21,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,94.85,2146.02,No,Regular,High,2146.02,7.6718361131591015,6,1,102.19142857142857
4700-LRXJZ,Female,1,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),41.27,2970.88,Yes,Loyal,Low,2970.88,7.996950028171877,1,3,41.26222222222222
3197-HQSEV,Female,0,No,No,40,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,104.52,4191.47,No,Regular,High,4191.47,8.3410453380367,4,1,104.78675000000001
4865-GFEDT,Female,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,106.48,2233.33,Yes,Regular,High,2233.33,7.7116966858194225,5,3,106.34904761904761
4345-YTPXK,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,94.83,362.15,Yes,New,High,362.15,5.894815972052177,4,3,90.5375
7837-NDPKK,Male,0,No,Yes,15,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),80.7,1233.51,No,Regular,Medium,1233.51,7.11842940919795,4,3,82.234
8312-ZCCFN,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,38.82,430.29,No,New,Low,430.29,6.066780717667407,1,1,39.11727272727273
